feature,flt_eval_metric_train,flt_eval_metric_valid,flt_score_to_beat,performance,helped,description
bc21s__tu,0.6894841640541068,0.6986158654251345,0.7028798281664307,-0.0042639627412961,0,Months since most recent credit card trade opened
s064b__tu,0.6935551130277998,0.6986391867368605,0.7028798281664307,-0.0042406414295701,0,Total placement amount of non-medical third party collections
co01s__tu,0.6888018264473382,0.6986486767949972,0.7028798281664307,-0.0042311513714334,0,Number of charged-off trades
derogseverityindex__ln,0.6916566155345784,0.6986701729907124,0.7028798281664307,-0.0042096551757182,0,Index indicating severity of derogatory records on subject's file
re21s__tu,0.6894133938543316,0.6987275437158449,0.7028798281664307,-0.0041522844505857,0,Months since most recent revolving trade opened
g043c__tu,0.6912710422354814,0.6988064829668122,0.7028798281664307,-0.0040733451996184,0,Number of real estate trades 90 or more days past due ever
linka006__tu,0.6916777395043823,0.6988155432981945,0.7028798281664307,-0.0040642848682361,0,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
balmag01__tu,0.6915719317273757,0.6988457090337682,0.7028798281664307,-0.0040341191326624,0,Non-mortgage balance magnitude algorithm over last 24 months
addrlastmoveecontrajectory__ln,0.6909122687312813,0.6989020441352534,0.7028798281664307,-0.0039777840311773,0,"Describes the value and home ownership status of the subject’s previous and current addresses in order to determine whether the subject’s most recent residential move (if the move occurred in the past five years) was to a similar property or a more upscale or downscale property. 
Note: Seniors (age 62 plus) who have moved default to the most positive level to prevent adverse action based on downsizing of empty nesters and retirees."
lienjudgmenttaxcount__ln,0.7004351631914653,0.6989336597082715,0.7028798281664307,-0.0039461684581592,0,"Total federal, state, and county tax liens on subject's file"
g051s__tu,0.6949889784680132,0.6989384550207193,0.7028798281664307,-0.0039413731457114,0,Percentage of trades ever delinquent
rvdexq1__tu,0.6899111621987974,0.6989436537974273,0.7028798281664307,-0.0039361743690033,0,Q1 (Jan - March) revolving spend indexed to annual revolving spend
inquirytelcom12month__ln,0.6886310780664592,0.6989615747913616,0.7028798281664307,-0.0039182533750691,0,Indicates subject has one or more LexisNexis telecommunications credit inquiries on file in the last 12 months
bitdealertrack__app,0.6920071432039033,0.6989675832349193,0.7028798281664307,-0.0039122449315114,0,From Dealertrack
dealerstate__app,0.6928182210201256,0.698975055933547,0.7028798281664307,-0.0039047722328836,0,Dealer State
g308s__tu,0.6897065772587258,0.698977942337088,0.7028798281664307,-0.0039018858293426,0,Worst rating on mortgage trades in past 12 months
g228s__tu,0.6937477752283081,0.6990670066712739,0.7028798281664307,-0.0038128214951568,0,Number of 90 or more days past due trades (current MOP only) with balance > $0 opened in past 24 months
g960s__tu,0.6897356600244613,0.69919844419044,0.7028798281664307,-0.0036813839759907,0,Number of deduped inquiries
g003c__tu,0.6925702899615302,0.6992156400236601,0.7028798281664307,-0.0036641881427705,0,Number of real estate trades with 90 or more days past due ratings in past 12 months
g209s__tu,0.6929069221367886,0.699232163947131,0.7028798281664307,-0.0036476642192997,0,Months since most recent charged-off trade opened
bc107s__tu,0.6904042901846916,0.6992465493622817,0.7028798281664307,-0.0036332788041489,0,Number of 30 and 60 days past due ratings on credit card trades
linkt003__tu,0.6927069464986895,0.6993508637615862,0.7028798281664307,-0.0035289644048445,0,Number of non-military non-corroborated addresses in past 12 months
g219b__tu,0.6899263688883118,0.69942819464491,0.7028798281664307,-0.0034516335215206,0,Number of trades verified in the past 12 months that are currently 60 days or more past due
au24s__tu,0.6899263688883118,0.69942819464491,0.7028798281664307,-0.0034516335215206,0,Number of currently open and satisfactory auto trades 6 months or older
linkf087__tu,0.6945710084754829,0.6994398786402595,0.7028798281664307,-0.0034399495261712,0,Number of inquiries within last 9 months
g990s__tu,0.6964502606437198,0.6994490971961665,0.7028798281664307,-0.0034307309702641,0,Number of deduped inquiries in past 12 months
cv13__tu,0.6950588753668014,0.6994801948809426,0.7028798281664307,-0.003399633285488,0,Percentage of trades ever delinquent
bitdebtor__app,0.6925723665861918,0.6994816163798563,0.7028798281664307,-0.0033982117865744,0,Debtor or Codebtor
linkf037__tu,0.6932685282033547,0.6995042366026986,0.7028798281664307,-0.0033755915637321,0,Number of inquiries within last 3 months ONLINE LENDER
g211s__tu,0.6891262432241959,0.6995156454914121,0.7028798281664307,-0.0033641826750185,0,Highest balance of charged-off trades
linkf165__tu,0.6955939575725446,0.6995423599887645,0.7028798281664307,-0.0033374681776662,0,Number of distinct home phones within last 18 months
bkc321__tu,0.6933736555563349,0.6995459239060788,0.7028798281664307,-0.0033339042603518,0,Min Total Open-to-Buy for Bankcard accounts over the past 3 months
g221b__tu,0.6934730503667789,0.6995612218473938,0.7028798281664307,-0.0033186063190369,0,Number of trades verified in the past 12 months that are currently 120 days or more past due
fi20s__tu,0.6937218089543373,0.6995864231818297,0.7028798281664307,-0.0032934049846009,0,Months since oldest finance installment trade opened
at01s__tu,0.6902836382902181,0.6996218725186575,0.7028798281664307,-0.0032579556477732,0,Number of trades
g250c__tu,0.6938172474762186,0.699622612364462,0.7028798281664307,-0.0032572158019686,0,Number of 30 days past due or worse items in the past 24 months (excluding medical collection items)
g234s__tu,0.6971935975651319,0.699639189449743,0.7028798281664307,-0.0032406387166876,0,Number of days with inquiry occurring in past 30 days
s207s__tu,0.6935957014894741,0.6996776064484608,0.7028798281664307,-0.0032022217179699,0,Months since most recent public record bankruptcy
std223__tu,0.6942452811785804,0.6996848441092245,0.7028798281664307,-0.0031949840572061,0,Average total Payment Ratio for Student Loan accounts over the past 6 months
g301s__tu,0.6911440876863376,0.6997124095394223,0.7028798281664307,-0.0031674186270084,0,Worst rating on credit card trades
rvdexq2__tu,0.6919838687573714,0.6997126091700432,0.7028798281664307,-0.0031672189963874,0,Q2 (Apr - Jun) revolving spend indexed to revolving annual spend
linka004__tu,0.6964849745503425,0.6997133832258675,0.7028798281664307,-0.0031664449405631,0,Number of bank account closures identified as fraudulent
g414s__tu,0.6894716780132246,0.6997178907462068,0.7028798281664307,-0.0031619374202238,0,Number of deduped auto inquiries in past 12 months
aut201__tu,0.6963788252090222,0.6997435252717029,0.7028798281664307,-0.0031363028947277,0,Total Payment Ratio for Auto accounts over the past 1 month
fi06s__tu,0.6959999722507494,0.6997649034135567,0.7028798281664307,-0.003114924752874,0,Number of finance installment trades opened in past 6 months
g230s__tu,0.698870425977858,0.6998115872775308,0.7028798281664307,-0.0030682408888998,0,Number of 60 or more days past due trades (current MOP only) with balance > $0 opened in past 24 months
linkf084__tu,0.6970416163939105,0.6998484124022668,0.7028798281664307,-0.0030314157641638,0,Number of inquiries within last 2 months
g215b__tu,0.6903889267986163,0.6998976174529865,0.7028798281664307,-0.0029822107134441,0,Number of non-medical third party collections with balance > $0
g020s__tu,0.6925851397153278,0.699977181998412,0.7028798281664307,-0.0029026461680187,0,Number of trades with maximum delinquency of 30 days past due in past 24 months
linka021__tu,0.6950329802163876,0.6999964223451849,0.7028798281664307,-0.0028834058212457,0,"Number of credit inquiries in the last year.  
These include credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
g212s__tu,0.6924026191351149,0.6999980256946795,0.7028798281664307,-0.0028818024717511,0,Number of charged-off trades opened in past 24 months
linka015__tu,0.6941926546850982,0.7000149775618064,0.7028798281664307,-0.0028648506046242,0,Number of checking account closures for cause in the last 6 months
addrcurrentavmratio12monthprior__ln,0.6992691218496128,0.7000181036647405,0.7028798281664307,-0.0028617245016901,0,"Ratio comparison for the current address on subject's file, indicating the difference in AVM values between the most recent AVM value and the value 12 months prior to the most recent value"
bankruptcycount24month__ln,0.6975648859030168,0.7000203285514497,0.7028798281664307,-0.0028594996149809,0,Total unique bankruptcy case filings on file showing the subject as debtor in the last 24 months
au34s__tu,0.6956239071766139,0.7000376992556936,0.7028798281664307,-0.002842128910737,0,Utilization for open auto trades verified in past 12 months
g220d__tu,0.699289813017377,0.7000781870177224,0.7028798281664307,-0.0028016411487082,0,Number of credit card trades verified in the past 12 months that are currently 90 days or more past due
au25s__tu,0.6975898793989521,0.7001447523542956,0.7028798281664307,-0.002735075812135,0,Number of currently open and satisfactory auto trades 12 months or older
linka012__tu,0.6920059536184107,0.7001533685667706,0.7028798281664307,-0.0027264595996601,0,Number of unpaid checking account closures for cause in the last 2 years
cv03__tu,0.6946268186708326,0.700159228516427,0.7028798281664307,-0.0027205996500037,0,Months since most recent repossession occurrence
at104s__tu,0.6952325918434719,0.7002318330295352,0.7028798281664307,-0.0026479951368955,0,Percentage of all trades opened in past 24 months to all trades
cv26__tu,0.6961280652295605,0.7002399131152168,0.7028798281664307,-0.0026399150512138,0,Percent of trades from active to inactive status in the past 12 months
linkt009__tu,0.6983725178742134,0.7002462240359737,0.7028798281664307,-0.0026336041304569,0,Number of tradeline bankruptcies
linkf206__tu,0.6980484799851748,0.7002468252713375,0.7028798281664307,-0.0026330028950931,0,Total Bad ACH events in last 6 Months
g210s__tu,0.6931739274655099,0.7002495134962093,0.7028798281664307,-0.0026303146702213,0,Total past due amount of charged-off trades verified in past 12 months
aut203__tu,0.6930293508799493,0.7002939856938764,0.7028798281664307,-0.0025858424725543,0,Total Payment Ratio for Auto accounts over the past 6 months
trv06__tu,0.693863585211604,0.7002959078104491,0.7028798281664307,-0.0025839203559815,0,Number of months non-mortgage balance increases last 12 months
at21s__tu,0.6959933359498232,0.700319200197769,0.7028798281664307,-0.0025606279686616,0,Months since most recent trade opened
subjectactivityindex03month__ln,0.6913525606514195,0.700323701400845,0.7028798281664307,-0.0025561267655856,0,A risk index summarizing derogatory and non-derogatory source activity for the subject as reported within the past three months
in36s__tu,0.6967329218574686,0.7003247523209306,0.7028798281664307,-0.0025550758455,0,Months since most recent installment delinquency
se34s__tu,0.6963706943257016,0.7003252828309635,0.7028798281664307,-0.0025545453354671,0,Utilization for open secured installment trades verified in past 12 months
criminalfelonycount__ln,0.7028827467150067,0.700325388275771,0.7028798281664307,-0.0025544398906597,0,Total felony criminal convictions on subject's file
aut225__tu,0.6924352406183164,0.7003402311066496,0.7028798281664307,-0.0025395970597811,0,Average total Payment Ratio for Auto accounts over the past 24 months
lm02s__tu,0.6939821620802692,0.7003434811731435,0.7028798281664307,-0.0025363469932871,0,Months since oldest loan modification on a mortgage trade
linkf032__tu,0.696239067996789,0.7003491811406493,0.7028798281664307,-0.0025306470257814,0,Y / N indicator of lender-reported bankruptcy
bkc162__tu,0.6972434519313978,0.7003635291234666,0.7028798281664307,-0.0025162990429641,0,Number of months in the past 12 months where percentage of Bankcard trades utilized more than 100% was more than 90%
all235__tu,0.6930710138425725,0.7003915549115046,0.7028798281664307,-0.002488273254926,0,Aggregate Excess Payment for All accounts over the past 24 months
s004s__tu,0.6965753800488006,0.700391557509734,0.7028798281664307,-0.0024882706566966,0,Average number of months trades have been on file
linkf163__tu,0.6927964966840036,0.7003955935278666,0.7028798281664307,-0.002484234638564,0,Number of distinct email addresses
mt25s__tu,0.6938914600722786,0.7004144005434787,0.7028798281664307,-0.0024654276229519,0,Number of currently open and satisfactory mortgage trades 12 months or older
linkf003__tu,0.6979621709319302,0.7004208515393641,0.7028798281664307,-0.0024589766270666,0,Number of NSF within last 18 months
std222__tu,0.6973788315199431,0.7004231356122094,0.7028798281664307,-0.0024566925542213,0,Average total Payment Ratio for Student Loan accounts over the past 3 months
au200s__tu,0.6986769347033266,0.7004370913897605,0.7028798281664307,-0.0024427367766701,0,Number of auto trades that are 30 days or more past due ever
of09s__tu,0.7000025750651457,0.7004375900205383,0.7028798281664307,-0.0024422381458923,0,Number of credit union trades opened in past 24 months
linkf146__tu,0.6989593914028551,0.7004583024934878,0.7028798281664307,-0.0024215256729428,0,Number of distinct cell phones within last 12 months
us101s__tu,0.6979130570019658,0.7004604811342621,0.7028798281664307,-0.0024193470321686,0,Total balance of all unsecured installment trades verified in past 12 months (BKAGBAL)
rev224__tu,0.7002346815537438,0.7005024127094096,0.7028798281664307,-0.002377415457021,0,Average total Payment Ratio for Revolving accounts over the past 12 months
linka009__tu,0.6929758584476748,0.7005036656163538,0.7028798281664307,-0.0023761625500768,0,Number of days since most recent check order
addrinputtimenewest__ln,0.6988626800579979,0.700528070198668,0.7028798281664307,-0.0023517579677626,0,Time on file (in months) since the subject was most recently reported at the input address
mt01s__tu,0.6993546405957899,0.7005337049175028,0.7028798281664307,-0.0023461232489279,0,Number of mortgage trades
linka044__tu,0.6978842871377423,0.7005339856154263,0.7028798281664307,-0.0023458425510043,0,Number of checking account closures for cause in the last 3 months
bankruptcychapter__ln,0.6985374870604162,0.7005455488185844,0.7028798281664307,-0.0023342793478462,0,"Indicates bankruptcy chapter of most recent bankruptcy case filing on file showing the subject as debtor, if the bankruptcy is a Chapter 7 or Chapter 13 bankruptcy"
linka049__tu,0.6984974002904266,0.7005485893964694,0.7028798281664307,-0.0023312387699613,0,Number of checking account inquiries in the last 2 months
g980s__tu,0.701023229728938,0.7005507802642054,0.7028798281664307,-0.0023290479022253,0,Number of deduped inquiries in past 6 months
au03s__tu,0.6955105993818467,0.7005528721444979,0.7028798281664307,-0.0023269560219327,0,Number of currently satisfactory open auto trades
g232s__tu,0.7014503278826316,0.7005550895676662,0.7028798281664307,-0.0023247385987644,0,Number of inquiries (includes duplicates)
linkf090__tu,0.6995841762542602,0.7005631251650385,0.7028798281664307,-0.0023167030013921,0,Number of inquiries within last 24 months
atap01__tu,0.6982432625666182,0.7005637894838822,0.7028798281664307,-0.0023160386825484,0,Total scheduled monthly payment for all trades verified in past 12 months
st50s__tu,0.6967468084143947,0.7005692360858183,0.7028798281664307,-0.0023105920806123,0,Number of 90 or more days past due ratings on student loan trades
linka066__tu,0.6948028878671832,0.7005746359196259,0.7028798281664307,-0.0023051922468048,0,Total amount of open (unpaid) non-sufficient funds in the last 3 years
aut255__tu,0.6933269006787041,0.7006144896372772,0.7028798281664307,-0.0022653385291534,0,Average Aggregate Excess Payment for Auto accounts over the past 24 months
g216s__tu,0.7023274024646822,0.7006253082184738,0.7028798281664307,-0.0022545199479568,0,Number of trades with a delinquency of 90 or more days past due since opening a new trade (within past 24 months)
g225s__tu,0.6940267000988866,0.7006514880155118,0.7028798281664307,-0.0022283401509188,0,Total past due amount of currently 90 or more days past due trades
inquiryshortterm12month__ln,0.7000582067926371,0.7006559066356512,0.7028798281664307,-0.0022239215307794,0,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
linkf154__tu,0.7020661292735542,0.7006573319300174,0.7028798281664307,-0.0022224962364132,0,Number of distinct cell phones
bkc320__tu,0.697406173784748,0.7006619223644401,0.7028798281664307,-0.0022179058019905,0,Number of months since Min Total Open-to-Buy for Bankcard accounts
rvlr81__tu,0.6987167991176897,0.7006639769779729,0.7028798281664307,-0.0022158511884577,0,Revolver/Transactor tag for the top five Bankcards in the past 24 months
evictioncount__ln,0.6975888689238479,0.7006643126590144,0.7028798281664307,-0.0022155155074162,0,Total eviction records on subject's file indicating the plaintiff has sought an eviction and does not necessarily mean the defendant has vacated the premises
g217s__tu,0.7018206025880511,0.7006721457728081,0.7028798281664307,-0.0022076823936225,0,Total past due amount of all trades verified in past 12 months
g219d__tu,0.7007411933394758,0.700674819720155,0.7028798281664307,-0.0022050084462756,0,Number of credit card trades verified in the past 12 months that are currently 60 days or more past due
linka050__tu,0.6997198353551857,0.7006792660674771,0.7028798281664307,-0.0022005620989535,0,Number of checking account inquiries in the last 6 months
std202__tu,0.6963308839092371,0.7006849006462111,0.7028798281664307,-0.0021949275202195,0,Total Payment Ratio for Student Loan accounts over the past 3 months
mt20s__tu,0.6958723188085858,0.7007002234744875,0.7028798281664307,-0.0021796046919432,0,Months since oldest mortgage trade opened
inputprovidedcity__ln,0.6994714598453378,0.7007080884165906,0.7028798281664307,-0.00217173974984,0,Indicates if the city for the subject was provided on input
rev321__tu,0.6970055816792964,0.7007089586705827,0.7028798281664307,-0.0021708694958479,0,Min Total Open-to-Buy for Revolving accounts over the past 3 months
ret255__tu,0.6997197908861523,0.700720790777741,0.7028798281664307,-0.0021590373886897,0,Average Aggregate Excess Payment for Retail accounts over the past 24 months
rev222__tu,0.6993967674783164,0.7007208075770767,0.7028798281664307,-0.002159020589354,0,Average total Payment Ratio for Revolving accounts over the past 3 months
fi01s__tu,0.6970758708813267,0.7007230270508081,0.7028798281664307,-0.0021568011156225,0,Number of finance installment trades
inquirybanking12month__ln,0.6979072118702927,0.7007270933051978,0.7028798281664307,-0.0021527348612329,0,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
st35s__tu,0.6957752278676326,0.7007373953736854,0.7028798281664307,-0.0021424327927452,0,Average balance of open student loan trades verified in past 12 months
ret84__tu,0.6939198362585454,0.7007576986000411,0.7028798281664307,-0.0021221295663895,0,Months since a Retail trade last exceeded 90% utilization
subjectactivityindex06month__ln,0.6961015876289478,0.7007579214236799,0.7028798281664307,-0.0021219067427508,0,A risk index summarizing derogatory and non-derogatory source activity for the subject as reported on file within the past six months
rev323__tu,0.6991260328951716,0.7007585963646966,0.7028798281664307,-0.002121231801734,0,Min Total Open-to-Buy for Revolving accounts over the past 12 months
linkf059__tu,0.6972105981961181,0.700782095986279,0.7028798281664307,-0.0020977321801516,0,"Number of open, collection or charge-off trade segments STOREFRONT LENDER"
std203__tu,0.6957864913089491,0.7008054237044233,0.7028798281664307,-0.0020744044620073,0,Total Payment Ratio for Student Loan accounts over the past 6 months
linkf178__tu,0.7018200043779435,0.7008054493555699,0.7028798281664307,-0.0020743788108608,0,Number of distinct zip codes within last 3 months
cv15__tu,0.6990157171520944,0.7008093686444284,0.7028798281664307,-0.0020704595220022,0,Number of deduped auto inquiries
addronfilecount__ln,0.6986175014681985,0.7008237140162799,0.7028798281664307,-0.0020561141501508,0,Total number of addresses found on file in subject's address history
sourcenonderogcount12month__ln,0.6942934326020196,0.7008269147291527,0.7028798281664307,-0.0020529134372779,0,Total non-derogatory source types on file for subject reported within the last 12 months
s204a__tu,0.7007310877665921,0.7008288292420836,0.7028798281664307,-0.0020509989243471,0,Total balance of non-medical third party collections verified in past 12 months
s204s__tu,0.6962841815561692,0.7008300674384647,0.7028798281664307,-0.002049760727966,0,Total balance of third party collections verified in past 12 months
rev225__tu,0.703162610931156,0.700831122969134,0.7028798281664307,-0.0020487051972967,0,Average total Payment Ratio for Revolving accounts over the past 24 months
paymnt01__tu,0.7027464218277785,0.7008335811360815,0.7028798281664307,-0.0020462470303491,0,Number of prepayments on installment loans last 3 months
linkf068__tu,0.6974784593251103,0.7008368624959551,0.7028798281664307,-0.0020429656704755,0,Number of inquiries all time
rt20s__tu,0.6950873472287314,0.7008423802307874,0.7028798281664307,-0.0020374479356433,0,Months since oldest retail trade opened
fltgrossmonthly__income_sum,0.6991843233374074,0.7008494357862418,0.7028798281664307,-0.0020303923801888,0,Total income
linkf139__tu,0.6926330959711129,0.7008543873363334,0.7028798281664307,-0.0020254408300972,0,Number of distinct bank accounts within last 1 month
g001s__tu,0.6975015018572653,0.7008558824262723,0.7028798281664307,-0.0020239457401584,0,Number of 30 days past due ratings in past 12 months
bc104s__tu,0.7037882332707351,0.7008575268634525,0.7028798281664307,-0.0020223013029782,0,Average of the open credit card trade utilizations verified in past 12 months
assetproppurchasetimenewest__ln,0.6998207945222686,0.700865969669592,0.7028798281664307,-0.0020138584968386,0,Time (in months) since most recently recorded real property purchase based on real property ownership records on subject's file
linkt008__tu,0.6985941085944748,0.7008727719231587,0.7028798281664307,-0.002007056243272,0,Number of public record bankruptcies in the last 24 months
linka029__tu,0.7007014345315958,0.7008728356434595,0.7028798281664307,-0.0020069925229712,0,Number of checking account inquiries in the last 3 years
rvdexq3__tu,0.6975724959412902,0.7009022406709754,0.7028798281664307,-0.0019775874954552,0,Q3 (Jul - Sep) revolving spend indexed to revolving annual spend
revs902__tu,0.6972563628009741,0.7009107688365904,0.7028798281664307,-0.0019690593298402,0,Aggregate Revolving Monthly Spend over last 6 Months
fi31s__tu,0.6988036863042301,0.7009398358650366,0.7028798281664307,-0.001939992301394,0,Percentage of open finance installment trades > 75% of credit line verified in past 12 months
s064a__tu,0.7033218708538236,0.7009842602501895,0.7028798281664307,-0.0018955679162412,0,Total placement amount of third party collections
trv13__tu,0.6995319992357162,0.7010144309147571,0.7028798281664307,-0.0018653972516735,0,Number of revolving high credit increases YOY
ret235__tu,0.6993824275225373,0.7010166457269595,0.7028798281664307,-0.0018631824394711,0,Aggregate Excess Payment for Retail accounts over the past 24 months
us06s__tu,0.6994665086099702,0.7010245097265677,0.7028798281664307,-0.0018553184398629,0,Number of unsecured installment trades opened in past 6 months
linka046__tu,0.6972092130529711,0.7010273814195457,0.7028798281664307,-0.001852446746885,0,Number of checking account closures for cause in the last 2 years
re01s__tu,0.6953623335595102,0.7010460686746159,0.7028798281664307,-0.0018337594918147,0,Number of revolving trades
linkf015__tu,0.6930755694051528,0.7010473094946992,0.7028798281664307,-0.0018325186717315,0,Number of NSF within last 7 years
s208s__tu,0.6949290533001808,0.7010505277583563,0.7028798281664307,-0.0018293004080743,0,Number of tax liens
re06s__tu,0.695291618058439,0.7010567514601203,0.7028798281664307,-0.0018230767063104,0,Number of revolving trades opened in past 6 months
subjectstabilityprimaryfactor__ln,0.6953011529648205,0.7010646296098895,0.7028798281664307,-0.0018151985565412,0,Indicates the primary factor behind the value returned for the SubjectStabilityIndex attribute
ret231__tu,0.6964806749880379,0.7010800263985472,0.7028798281664307,-0.0017998017678835,0,Aggregate Excess Payment for Retail accounts over the past 1 month
linkf133__tu,0.6959149660699516,0.7011007519772712,0.7028798281664307,-0.0017790761891595,0,Average balance of open trades (including collection)
bkc323__tu,0.6953211077741052,0.701101758447257,0.7028798281664307,-0.0017780697191737,0,Min Total Open-to-Buy for Bankcard accounts over the past 12 months
std201__tu,0.7047947858716401,0.7011070417810461,0.7028798281664307,-0.0017727863853845,0,Total Payment Ratio for Student Loan accounts over the past 1 month
linka014__tu,0.6966750229205424,0.7011134118369932,0.7028798281664307,-0.0017664163294375,0,Number of unpaid checking account closures for cause in the last 5 years
linka001__tu,0.700689345580055,0.7011150055959648,0.7028798281664307,-0.0017648225704658,0,Number of checking account inquiries in the last 3 months
au207s__tu,0.7037811257086304,0.7011166051627432,0.7028798281664307,-0.0017632230036874,0,Number of auto charged-off trades
au36s__tu,0.6960084568586324,0.7011209692200665,0.7028798281664307,-0.0017588589463641,0,Months since most recent auto delinquency
agg902__tu,0.7003779457708661,0.701126358176973,0.7028798281664307,-0.0017534699894576,0,Number of aggregate non-mortgage balance decreases over last 3 months
rev205__tu,0.6984381354937164,0.701128252324371,0.7028798281664307,-0.0017515758420596,0,Total Payment Ratio for Revolving accounts over the past 24 months
fi36s__tu,0.699509525896728,0.7011429242070428,0.7028798281664307,-0.0017369039593878,0,Months since most recent finance installment delinquency
bc97a__tu,0.6950181458429583,0.7011526779090392,0.7028798281664307,-0.0017271502573914,0,Total open to buy of open credit cards verified in past 3 months
rev234__tu,0.6978162673910125,0.7011640108250172,0.7028798281664307,-0.0017158173414134,0,Aggregate Excess Payment for Revolving accounts over the past 12 months
ret201__tu,0.6989820747564165,0.7011657468752546,0.7028798281664307,-0.0017140812911761,0,Total Payment Ratio for Retail accounts over the past 1 month
businessassociationtimeoldest__ln,0.6953354346656113,0.70117112715866,0.7028798281664307,-0.0017087010077706,0,Time (in months) since a formal business association with the subject first seen on file
g213b__tu,0.7015190507556063,0.7011739606678559,0.7028798281664307,-0.0017058674985748,0,Highest balance of non-medical third party collections verified in 24 months
in28s__tu,0.6951749523914242,0.7011778808610001,0.7028798281664307,-0.0017019473054306,0,Total credit line of open installment trades verified in past 12 months
rev204__tu,0.698195722026065,0.7011879538267948,0.7028798281664307,-0.0016918743396359,0,Total Payment Ratio for Revolving accounts over the past 12 months
addrcurrentdwelltypeindex__ln,0.7011427417308688,0.7011892654358913,0.7028798281664307,-0.0016905627305393,0,Index indicating the dwelling type for current address on subject's file
subjectwillingnessprimaryfactor__ln,0.6969099333251413,0.701192922813043,0.7028798281664307,-0.0016869053533876,0,Indicates the primary factor behind the value returned for the SubjectWillingnessIndex attribute
linkf108__tu,0.70008696488213,0.701195101046252,0.7028798281664307,-0.0016847271201786,0,Number of lenders / locations with inquiries within last 1 month
