feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
au20s__tu_binned,0.29262385134403485,127.0,374.0,4262,0.08453665503014916,0.20858751759737212,6,-0.3021939583909882,-0.08842915995726999,Months since oldest auto trade opened
inquirynonshortterm12month__ln_binned,0.26390356052597697,0.0,0.0,18297,0.36292050142811805,0.21336831174509482,1,-0.27870362430491435,-0.07355087878556112,"Indicates subject has one or more LexisNexis credit inquiries on file in the last 12 months, excluding personal finance credit and collection inquiries
NOTE: This attribute indicates the subject has any LexisNexis credit inquiry on file, excluding any short-term or collection inquiries. This will include auto, banking, and telecom inquiries returned in other attributes as well as other credit-related inquiries not categorically classified in the attributes."
jt20s__tu_binned,0.2825706198170815,127.0,646.0,3453,0.06849016185337987,0.21025195482189402,5,-0.2338655529438414,-0.06608353424920575,Months since oldest joint trade opened
g407s__tu_binned,0.17695865009382744,0.0,0.0,15167,0.30083703586163124,0.22832465220544604,1,-0.3429624330819987,-0.060690169191085115,Number of deduped finance inquiries
subjectabilityindex__ln_binned,0.21876875885306,5.0,9.0,5836,0.11575690257061251,0.22104180945853324,5,-0.26439149343191154,-0.05784059886940625,"Modeled risk index indicating the subject's ability to fulfill a credit obligation on the basis of their time on file, post-secondary education history, asset ownership, and outstanding financial obligations on file"
inquiryshortterm12month__ln_binned,0.09883384996459957,0.0,0.0,39801,0.7894517613456046,0.2423808447023944,1,-0.5597450423014078,-0.05532175752924577,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
g002s__tu_binned,0.11252875400778521,0.0,0.0,31654,0.6278562361155189,0.23987489732735198,1,-0.49071791958546745,-0.05521987606024519,Number of 60 days past due ratings in past 12 months
derogseverityindex__ln_binned,0.07535270004076222,0.0,1.0,35048,0.695176134560457,0.2467187856653732,1,-0.6455415335114449,-0.04864329753854157,Index indicating severity of derogatory records on subject's file
inquirybanking12month__ln_binned,0.15018246649294673,0.0,0.0,27536,0.5461758172008886,0.23307669959325975,1,-0.2696171966961495,-0.0404917756087417,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
addrinputsubjectcount__ln_binned,0.09864049861594704,0.0,2.0,15362,0.3047048556013964,0.24241635203749512,1,-0.3815051794608065,-0.037631861126580304,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
linka053__tu_binned,0.07273929119944333,99999.0,99999.0,22807,0.45237622976832753,0.2472048055421581,2,-0.5123974235936484,-0.03727142540462291,Number of days since the first (oldest) checking account inquiry
fltgrossmonthly__income_sum_binned,0.06355783167805971,5213.35,11742.160000000047,12008,0.23817835607743573,0.24891738840772817,4,-0.5371776142206256,-0.03414184438585622,
s068b__tu_binned,0.1239048922285091,0.0,0.0,6438,0.1276975563313234,0.2378067722895309,1,-0.2550259625838249,-0.031598964409420616,Number of non-medical third party collections
linkt003__tu_binned,0.05353131770786921,0.0,0.0,38286,0.759401777213583,0.25079663584600115,1,-0.5884459161718701,-0.03150028529249455,Number of non-military non-corroborated addresses in past 12 months
miles_odometer__app_binned,0.10541633927037522,0.0,8185.0,2521,0.05000396699460489,0.24117413724712417,1,-0.2780581680489443,-0.029311874179946518,
bc97a__tu_binned,0.12446184770792731,106.0,88107.0,8927,0.1770668041891463,0.23770583622717598,3,-0.21321239925208554,-0.026536809165154867,Total open to buy of open credit cards verified in past 3 months
ENG-franchise_binned,0.02344213454941904,1.0,1.0,32383,0.6423159314503333,0.2564926041441497,2,-0.8138527140819294,-0.019078444826918454,
addronfilecount__ln_binned,0.06949034987706768,0.0,3.0,8333,0.1652848302126309,0.24780991239649586,1,-0.16432416661901733,-0.01141894383161308,Total number of addresses found on file in subject's address history
linkf098__tu_binned,0.03456285018767737,3.0,178.0,3141,0.062301650269755635,0.25437758675581024,2,-0.25464486158947247,-0.008801252202178778,Number of satisfactory trades
rp01s__tu_binned,0.026780149303434628,0.0,0.0,44224,0.8771818470326881,0.2558565484804631,1,-0.32562023666200407,-0.008720158554028187,Number of repossession trades
at24s__tu_binned,0.021538689554839424,4.0,52.0,9554,0.18950333227546812,0.2568557672179192,3,-0.13085906784997872,-0.00281853283785636,Number of currently open and satisfactory trades 6 months or older
