feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
cv15__tu_binned,0.1682698346419852,0.0,1.0,9828,0.3928371572467823,0.4439356939356939,1,-0.4801031005372666,-0.08078686933851024,Number of deduped auto inquiries
inquirybanking12month__ln_binned,0.168942435325999,0.0,0.0,13667,0.5462866735950116,0.4437696641545328,1,-0.44679979173163864,-0.07548344491829219,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
fi36s__tu_binned,0.1773409988380098,59.0,999.0,4854,0.1940203053801263,0.4416975690152451,4,-0.39679810509403224,-0.07036857229440527,Months since most recent finance installment delinquency
linkf098__tu_binned,0.1291966923655779,3.0,175.0,1444,0.0577184427212407,0.453601108033241,2,-0.5410605527736961,-0.06990323378785275,Number of satisfactory trades
all235__tu_binned,0.1885423072401762,7611.0,796020.0,1957,0.0782236789511551,0.4389371486969852,4,-0.337559003023066,-0.06364415325966248,Aggregate Excess Payment for All accounts over the past 24 months
inquirynonshortterm12month__ln_binned,0.2598686120647928,0.0,0.0,8893,0.3554640658725717,0.421455077026875,1,-0.235258974940403,-0.06113642329354839,"Indicates subject has one or more LexisNexis credit inquiries on file in the last 12 months, excluding personal finance credit and collection inquiries
NOTE: This attribute indicates the subject has any LexisNexis credit inquiry on file, excluding any short-term or collection inquiries. This will include auto, banking, and telecom inquiries returned in other attributes as well as other credit-related inquiries not categorically classified in the attributes."
g407s__tu_binned,0.1315939157913813,0.0,0.0,7682,0.3070589175793429,0.453007029419422,1,-0.38873882262061477,-0.05115566388877789,Number of deduped finance inquiries
fi25s__tu_binned,0.1897445569872553,1.0,4.0,4327,0.1729554720601167,0.438641090825052,2,-0.25757243521755385,-0.04887296761248327,Number of currently open and satisfactory finance installment trades 12 months or older
subjectabilityindex__ln_binned,0.2941426212161461,5.0,9.0,2515,0.1005276201135182,0.4131212723658051,5,-0.16224216651322956,-0.04772233612998779,"Modeled risk index indicating the subject's ability to fulfill a credit obligation on the basis of their time on file, post-secondary education history, asset ownership, and outstanding financial obligations on file"
at24s__tu_binned,0.0747334256771834,4.0,35.0,4168,0.1666000479654648,0.467130518234165,4,-0.6091917878618148,-0.045526989201321415,Number of currently open and satisfactory trades 6 months or older
cv13__tu_binned,0.1087404709892466,0.0,32.0,6449,0.2577744024302502,0.4586757636842921,1,-0.41459081520482216,-0.04508280051318806,Percentage of trades ever delinquent
g002s__tu_binned,0.0915409899025269,0.0,0.0,16140,0.6451355024382445,0.4629491945477075,1,-0.48670028555370637,-0.04455302592542879,Number of 60 days past due ratings in past 12 months
inquiryshortterm12month__ln_binned,0.078594127862742,0.0,0.0,19583,0.7827564153809258,0.4661696369299903,1,-0.5213851932033655,-0.04097781454036575,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
sourcenonderogcount12month__ln_binned,0.1250866831774188,2.0,4.0,4881,0.1950995283395954,0.454619954927269,2,-0.3113555668654551,-0.03894643514802482,Total non-derogatory source types on file for subject reported within the last 12 months
ENG-franchise_binned,0.0628878217725071,1.0,1.0,16327,0.6526101207130866,0.4700802351932382,2,-0.6032741662254173,-0.03793859824554186,
linkt003__tu_binned,0.0689124321354637,0.0,0.0,18539,0.7410264609481173,0.46857975079562,1,-0.543995128434674,-0.03748802737027734,Number of non-military non-corroborated addresses in past 12 months
derogseverityindex__ln_binned,0.0577759571811079,0.0,3.0,22359,0.8937165241026461,0.4713538172547967,1,-0.6450592827858903,-0.037268917501513774,Index indicating severity of derogatory records on subject's file
bc97a__tu_binned,0.0999080786479255,88.0,70433.0,5060,0.2022543768486689,0.4608695652173913,3,-0.3704439720327654,-0.037010345492499444,Total open to buy of open credit cards verified in past 3 months
addronfilecount__ln_binned,0.0500937728301474,0.0,6.0,10381,0.41494124230554,0.4732684712455447,1,-0.5648848921348156,-0.02829721546178377,Total number of addresses found on file in subject's address history
linka053__tu_binned,0.0650673737153879,99999.0,99999.0,10915,0.4362858741705971,0.4695373339441136,2,-0.3535922926269198,-0.02300732184723659,Number of days since the first (oldest) checking account inquiry
rp01s__tu_binned,0.0253823477708243,0.0,0.0,21636,0.8648173315213047,0.4794324274357552,1,-0.8024822775788942,-0.020368884249430654,Number of repossession trades
addrinputsubjectcount__ln_binned,0.0794212202023958,0.0,2.0,7683,0.307098888800064,0.4659638162176233,1,-0.1795247285498744,-0.014258072997934905,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
phoneinputproblems__ln_binned,0.0322486473298301,0.0,3.0,13801,0.5516428171716364,0.4777190058691399,1,-0.1744531991569488,-0.005625879695173055,Indicates problems associated with the input phone based on information on file
linka025__tu_binned,0.0155206863703779,0.0,0.0,19027,0.7605324166600048,0.4818941504178273,1,-0.12425301574735498,-0.001928492087988323,"Number of other inquiries in the last 3 years.  
Inquiries that do not fall into the other specified categories (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
